jenjang,asal,angkatan,institusi,n,disamarkan
S3,univ_s2,2023,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,,True
S3,univ_s2,2023,INSTITUT TEKNOLOGI SEPULUH NOPEMBER SURABAYA,,True
S3,univ_s2,2023,INSTITUT TEKNOLOGI SEPULUH NOVEMBER SURABAYA,,True
S3,univ_s2,2023,KYUSHU UNIVERSITY,,True
S3,univ_s2,2023,MAGISTER ILMU FISIKA UNIVERSITAS INDONESIA,,True
S3,univ_s2,2023,MAGISTER ILMU KOMPUTER FMIPA UNIVERSITAS GADJAH MADA,,True
S3,univ_s2,2023,"PROGRAM STUDI GEOFISIKA TERAPAN (S2), FTTM, INSTITUT TEKNOLOGI BANDUNG",,True
S3,univ_s2,2023,STMIK AMIKOM YOGYAKARTA,,True
S3,univ_s2,2023,STMIK NUSA MANDIRI JAKARTA,,True
S3,univ_s2,2023,UNIVERSITAS AMIKOM YOGYAKARTA,,True
S3,univ_s2,2023,UNIVERSITAS ATMA JAYA YOGYAKARTA,,True
S3,univ_s2,2023,UNIVERSITAS BINA NUSANTARA,,True
S3,univ_s2,2023,UNIVERSITAS BRAWIJAYA,,True
S3,univ_s2,2023,UNIVERSITAS BUDI LUHUR,,True
S3,univ_s2,2023,UNIVERSITAS GADJAH MADA (UGM),,True
S3,univ_s2,2023,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,,True
S3,univ_s2,2023,UNIVERSITAS KRISTEN SATYA WACANA,,True
S3,univ_s2,2023,UNIVERSITAS LAMPUNG,,True
S3,univ_s2,2023,UNIVERSITAS NEGERI MAKASSAR,,True
S3,univ_s2,2023,"UNIVERSITAS PUTRA INDONESIA ""YPTK"" PADANG",,True
S3,univ_s2,2023,UNIVERSITAS SEBELAS MARET,,True
S3,univ_s2,2023,UNIVERSITAS SUMATERA UTARA,,True
S3,univ_s2,2023,UNIVERSITAS TELKOM,,True
S3,univ_s2,2023,UNIVERSITEIT LEIDEN (LEIDEN UNIVERSITY),,True
S3,univ_s2,2023,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,,True
S3,univ_s2,2024,UNIVERSITAS GADJAH MADA,42.0,False
S3,univ_s2,2024,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,5.0,False
S3,univ_s2,2024,UNIVERSITAS INDONESIA,4.0,False
S3,univ_s2,2024,INSTITUT PERTANIAN BOGOR,3.0,False
S3,univ_s2,2024,INSTITUT TEKNOLOGI BANDUNG,3.0,False
S3,univ_s2,2024,DELFT UNIVERSITY OF TECHNOLOGY,,True
S3,univ_s2,2024,INSTITUT TEKNOLOGI SEPULUH NOPEMBER (ITS) SURABAYA,,True
S3,univ_s2,2024,KEIMYUNG UNIVERSITY,,True
S3,univ_s2,2024,KEPCO INTERNATIONAL NUCLEAR GRADUATE SCHOOL,,True
S3,univ_s2,2024,KHWAJA FAREED UNIVERSITY OF ENGINEERING & INFORMATION TECHNOLOGY,,True
S3,univ_s2,2024,KYOTO UNIVERSITY,,True
S3,univ_s2,2024,MAGISTER TEKNIK ELEKTRO,,True
S3,univ_s2,2024,NATIONAL CENTRAL UNIVERSITY,,True
S3,univ_s2,2024,"PROGRAM STUDI MAGISTER ILMU KOMPUTER, UNIVERSITAS GADJAH MADA",,True
S3,univ_s2,2024,ROYAL UNIVERSITY OF PHNOM PENH,,True
S3,univ_s2,2024,SOUTHERN CROSS UNIVERSITY,,True
S3,univ_s2,2024,THE UNIVERSITY OF NEW SOUTH WALES,,True
S3,univ_s2,2024,THE UNIVERSITY OF QUEENSLAND,,True
S3,univ_s2,2024,UGM,,True
S3,univ_s2,2024,UIVERSITAS GADJAH MADA,,True
S3,univ_s2,2024,UNIVERSITAS AMIKOM YOGYAKARTA,,True
S3,univ_s2,2024,UNIVERSITAS BRAWIJAYA,,True
S3,univ_s2,2024,UNIVERSITAS DIAN NUSWANTORO,,True
S3,univ_s2,2024,UNIVERSITAS DIPONEGORO,,True
S3,univ_s2,2024,UNIVERSITAS NEGERI MALANG,,True
S3,univ_s2,2024,UNIVERSITAS NEGERI PADANG,,True
S3,univ_s2,2024,"UNIVERSITAS PUTRA INDONESIA ""YPTK""",,True
S3,univ_s2,2024,UNIVERSITAS SUMATERA UTARA,,True
S3,univ_s2,2024,UNIVERSITAS TELKOM,,True
S3,univ_s2,2025,UNIVERSITAS GADJAH MADA,61.0,False
S3,univ_s2,2025,INSTITUT PERTANIAN BOGOR,8.0,False
S3,univ_s2,2025,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,6.0,False
S3,univ_s2,2025,INSTITUT TEKNOLOGI BANDUNG,3.0,False
S3,univ_s2,2025,UNIVERSITAS ATMA JAYA YOGYAKARTA,3.0,False
S3,univ_s2,2025,UNIVERSITAS PENDIDIKAN GANESHA,3.0,False
S3,univ_s2,2025,HUMAN CENTERED AND BIOMEDICAL ENGINEERING TOKYO INSTITUTE OF TECHNOLOGY,,True
S3,univ_s2,2025,ILMU KIMIA UGM,,True
S3,univ_s2,2025,"ILMU KIMIA, MIPA, UNIVERSITAS GADJAH MADA",,True
S3,univ_s2,2025,"MAGISTER ILMU FISIKA, FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM, UNIVERSITAS GADJAH MADA",,True
S3,univ_s2,2025,MAGISTER MATERIAL SCIENCE-UNIVERSITAS INDONESIA,,True
S3,univ_s2,2025,MAGISTER TEKNOLOGI INFORMASI DTETI UGM,,True
S3,univ_s2,2025,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA,,True
S3,univ_s2,2025,"PROGRAM STUDI MAGISTER AKTUARIA, FMIPA ITB",,True
S3,univ_s2,2025,PROGRAM STUDI S2 MATEMATIKA FMIPA UNIVERSITAS GADJAH MADA,,True
S3,univ_s2,2025,"PROGRAM STUDI TEKNIK ELEKTRO, FAKULTAS TEKNIK, UNIVERSITAS GADJAH MADA",,True
S3,univ_s2,2025,STATE UNIVERSITY OF ZANZIBAR,,True
S3,univ_s2,2025,UNIVERSITAS AHMAD DAHLAN,,True
S3,univ_s2,2025,UNIVERSITAS AHMAD DAHLAN YOGYAKARTA,,True
S3,univ_s2,2025,UNIVERSITAS AMIKOM YOGYAKARTA,,True
S3,univ_s2,2025,UNIVERSITAS BINA NUSANTARA,,True
S3,univ_s2,2025,UNIVERSITAS BRAWIJAYA,,True
S3,univ_s2,2025,UNIVERSITAS BUDI LUHUR,,True
S3,univ_s2,2025,UNIVERSITAS DIAN NUSWANTORO,,True
S3,univ_s2,2025,UNIVERSITAS DIPONEGORO,,True
S3,univ_s2,2025,UNIVERSITAS GADJAH MADA YOGYAKARTA,,True
S3,univ_s2,2025,UNIVERSITAS HASANUDDIN,,True
S3,univ_s2,2025,UNIVERSITAS HASANUDDIN MAKASSAR,,True
S3,univ_s2,2025,UNIVERSITAS INDONESIA,,True
S3,univ_s2,2025,UNIVERSITAS NEGERI MALANG,,True
S3,univ_s2,2025,UNIVERSITAS PADJADJARAN,,True
S3,univ_s2,2025,UNIVERSITAS RIAU,,True
S3,univ_s2,2025,UNIVERSITAS SRIWIJAYA,,True
S3,univ_s2,2025,UNIVERSITAS SYAHKUALA (USK) BANDA ACEH,,True
S3,univ_s2,2025,UNIVERSITAS TELKOM,,True
S3,univ_s2,2025,UNIVERSITTAS BINA NUSANTARA,,True
S3,univ_s2,2025,YUAN ZE UNIVERSITY,,True
S3,univ_s2,2026,UNIVERSITAS GADJAH MADA,37.0,False
S3,univ_s2,2026,INSTITUT TEKNOLOGI BANDUNG,4.0,False
S3,univ_s2,2026,INSTITUT PERTANIAN BOGOR,3.0,False
S3,univ_s2,2026,INSTITUT TEKNOLOGI BANDUNG (ITB),,True
S3,univ_s2,2026,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,,True
S3,univ_s2,2026,MAGISTER KIMIA FMIPA UGM,,True
S3,univ_s2,2026,NATIONAL CENTRAL UNIVERSITY,,True
S3,univ_s2,2026,STIMIK AMIKOM YOGYAKARTA,,True
S3,univ_s2,2026,UGM,,True
S3,univ_s2,2026,UI,,True
S3,univ_s2,2026,UNIVERISTAS GADJAH MADA,,True
S3,univ_s2,2026,UNIVERSITAS AIRLANGGA,,True
S3,univ_s2,2026,UNIVERSITAS AMIKOM YOGYAKARTA,,True
S3,univ_s2,2026,UNIVERSITAS ANDALAS,,True
S3,univ_s2,2026,UNIVERSITAS ATMA JAYA YOGYAKARTA,,True
S3,univ_s2,2026,UNIVERSITAS BRAWIJAYA,,True
S3,univ_s2,2026,UNIVERSITAS DIAN NUSWANTORO,,True
S3,univ_s2,2026,UNIVERSITAS DIPONEGORO,,True
S3,univ_s2,2026,UNIVERSITAS GADJAH MADA (UGM),,True
S3,univ_s2,2026,"UNIVERSITAS INDONESIA, S2 MATEMATIKA",,True
S3,univ_s2,2026,UNIVERSITAS ISLAM INDONESIA,,True
S3,univ_s2,2026,UNIVERSITAS KEBANGSAAN MALAYSIA (UKM),,True
S3,univ_s2,2026,UNIVERSITAS NEGERI MALANG,,True
S3,univ_s2,2026,UNIVERSITAS NEGERI PADANG,,True
S3,univ_s2,2026,UNIVERSITAS NUSA CENDANA,,True
S3,univ_s2,2026,UNIVERSITAS SEBELAS MARET,,True
S3,univ_s2,2026,UNIVERSITAS SUMATERA UTARA,,True
S3,univ_s2,2026,UNIVERSITI UTARA MALAYSIA,,True
S3,univ_s2,2026,UNIVERSITY OF BIRMINGHAM,,True
S3,univ_s1,0,UNIVERSITAS GADJAH MADA,95.0,False
S3,univ_s1,0,UNIVERSITAS NEGERI YOGYAKARTA,25.0,False
S3,univ_s1,0,UNIVERSITAS LAMPUNG,14.0,False
S3,univ_s1,0,UNIVERSITAS SEBELAS MARET,14.0,False
S3,univ_s1,0,UNIVERSITAS DIPONEGORO,13.0,False
S3,univ_s1,0,UNIVERSITAS NEGERI SEMARANG,12.0,False
S3,univ_s1,0,UNIVERSITAS BRAWIJAYA,11.0,False
S3,univ_s1,0,UNIVERSITAS ISLAM INDONESIA,11.0,False
S3,univ_s1,0,UNIVERSITAS NEGERI MAKASSAR,11.0,False
S3,univ_s1,0,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,10.0,False
S3,univ_s1,0,UNIVERSITAS JENDERAL SOEDIRMAN,10.0,False
S3,univ_s1,0,UNIVERSITAS HASANUDDIN,8.0,False
S3,univ_s1,0,UNIVERSITAS KRISTEN SATYA WACANA,8.0,False
S3,univ_s1,0,UNIVERSITAS NUSA CENDANA,7.0,False
S3,univ_s1,0,UNIVERSITAS AIRLANGGA,6.0,False
S3,univ_s1,0,UNIVERSITAS NEGERI MALANG,6.0,False
S3,univ_s1,0,UNIVERSITAS NEGERI MEDAN,6.0,False
S3,univ_s1,0,INSTITUT PERTANIAN BOGOR,5.0,False
S3,univ_s1,0,STMIK AMIKOM YOGYAKARTA,5.0,False
S3,univ_s1,0,UNIVERSITAS ANDALAS,5.0,False
S3,univ_s1,0,UNIVERSITAS BENGKULU,5.0,False
S3,univ_s1,0,UNIVERSITAS INDONESIA,5.0,False
S3,univ_s1,0,INSTITUT TEKNOLOGI BANDUNG,4.0,False
S3,univ_s1,0,UNIVERSITAS AHMAD DAHLAN,4.0,False
S3,univ_s1,0,UNIVERSITAS ATMA JAYA YOGYAKARTA,4.0,False
S3,univ_s1,0,UNIVERSITAS DIAN NUSWANTORO,4.0,False
S3,univ_s1,0,UNIVERSITAS HALU OLEO,4.0,False
S3,univ_s1,0,UNIVERSITAS KHAIRUN,4.0,False
S3,univ_s1,0,UNIVERSITAS NEGERI PADANG,4.0,False
S3,univ_s1,0,UNIVERSITAS RIAU,4.0,False
S3,univ_s1,0,UNIVERSITAS SRIWIJAYA,4.0,False
S3,univ_s1,0,UNIVERSITAS TELKOM,4.0,False
S3,univ_s1,0,INSTITUT TEKNOLOGI TELKOM,3.0,False
S3,univ_s1,0,POLITEKNIK ELEKTRONIKA NEGERI SURABAYA,3.0,False
S3,univ_s1,0,UGM,3.0,False
S3,univ_s1,0,UNIVERSITAS CENDERAWASIH,3.0,False
S3,univ_s1,0,UNIVERSITAS MATARAM,3.0,False
S3,univ_s1,0,UNIVERSITAS MUHAMMADIYAH SURAKARTA,3.0,False
S3,univ_s1,0,UNIVERSITAS PADJADJARAN,3.0,False
S3,univ_s1,0,UNIVERSITAS PATTIMURA,3.0,False
S3,univ_s1,0,UNIVERSITAS SUMATERA UTARA,3.0,False
S3,univ_s1,0,UNIVERSITAS TANJUNGPURA,3.0,False
S3,univ_s1,0,DELFT UNIVERSITY OF TECHNOLOGY,,True
S3,univ_s1,0,"DEPARTEMEN FISIKA, FAKULTAS SAINS DAN MATEMATIKA, UNIVERSITAS DIPONEGORO",,True
S3,univ_s1,0,DILI INSTITUTE OF TECHNOLOGY,,True
S3,univ_s1,0,ELEKTRONIKA & INSTRUMENTASI UGM,,True
S3,univ_s1,0,ELEKTRONIKA DAN INSTRUMENTASI DIKE UGM,,True
S3,univ_s1,0,ELEKTRONIKA DAN INSTRUMENTASI UGM,,True
S3,univ_s1,0,FAKULTAS MIPA JURUSAN FISIKA UNIVERSITAS GADJAH MADA,,True
S3,univ_s1,0,IAIN IMAM BONJOL PADANG,,True
S3,univ_s1,0,IKI NEGERI MALANG,,True
S3,univ_s1,0,IKIP MATARAM,,True
S3,univ_s1,0,ILMU KOMPUTER FMIPA UGM,,True
S3,univ_s1,0,INSTITUR TEKNOLOGI SEPULUH NOPEMBER,,True
S3,univ_s1,0,INSTITUT AGAMA ISLAM NEGERI WALISONGO,,True
S3,univ_s1,0,INSTITUT PERTANIAN BOGOR (IPB UNIVERSITY),,True
S3,univ_s1,0,INSTITUT SAINS DAN TEKNOLOGI TD. PARDEDE (ISTP) MEDAN,,True
S3,univ_s1,0,INSTITUT TEKNOLOGI DAN BISNIS STIKOM BALI,,True
S3,univ_s1,0,INSTITUT TEKNOLOGI SEPULUH NOPEMBER (ITS) SURABAYA,,True
S3,univ_s1,0,INSTITUT TEKNOLOGI SEPULUH NOPEMBER SURABAYA,,True
S3,univ_s1,0,IST AKPRIND YOGYAKARTA,,True
S3,univ_s1,0,ITB STIKOM BALI,,True
S3,univ_s1,0,JURUSAN FISIKA UNIVERSITAS ANDALAS,,True
S3,univ_s1,0,"JURUSAN ILMU EKONOMI DAN STUDI PEMBANGUNAN, FAKULTAS EKONOMI, UNIVERSITAS GADJAH MADA",,True
S3,univ_s1,0,"JURUSAN KIMIA, FAKULTAS MIPA, UNIVERSITAS ISLAM INDONESIA",,True
S3,univ_s1,0,JURUSAN MATEMATIKA FMIPA UNIVERSITAS RIAU,,True
S3,univ_s1,0,KHWAJA FAREED UNIVERSITY OF ENGINEERING & INFORMATION TECHNOLOGY,,True
S3,univ_s1,0,KIMIA FMIPA UGM,,True
S3,univ_s1,0,"KIMIA, MIPA, UNIVERSITAS HASANUDDIN",,True
S3,univ_s1,0,MATEMATIKA,,True
S3,univ_s1,0,"MUSLIM UNIVERSITY OF MOROGORO, TANZANIA",,True
S3,univ_s1,0,NANYANG TECHNOLOGICAL UNIVERSITY,,True
S3,univ_s1,0,"PENDIDIKAN FISIKA, FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN, UNIVERSITAS HALU OLEO",,True
S3,univ_s1,0,PENDIDIKAN KIMIA UNIVERSITAS NEGERI YOGYAKARTA,,True
S3,univ_s1,0,PRODI KIMIA FMIPA UGM,,True
S3,univ_s1,0,PRODI MATEMATIKA FMIPA UGM,,True
S3,univ_s1,0,PRODI S1 MATEMATIKA FMIPA UGM,,True
S3,univ_s1,0,"PROGRAM SARJANA, PROGRAM STUDI MATEMATIKA, FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM, UNIVERSITAS GADJAH MADA",,True
S3,univ_s1,0,"PROGRAM STUDI KARTOGRAFI DAN PENGINDERAAN JAUH, FAKULTAS GEOGRAFI, UNIVERSITAS GADJAH MADA",,True
S3,univ_s1,0,PROGRAM STUDI MATEMATIKA FMIPA UNIVERSITAS RIAU,,True
S3,univ_s1,0,"PROGRAM STUDI MATEMATIKA, FMIPA ULM",,True
S3,univ_s1,0,"PROGRAM STUDI S1ELEKTRONIKA DAN INSTRUMENTASI, FMIPA, UNIVERSITAS GADJAH MADA",,True
S3,univ_s1,0,PROGRAM STUDI STATISTIKA UNIVERSITAS GADJAH MADA,,True
S3,univ_s1,0,"PROGRAM STUDI TEKNIK ELEKTRO, FAKULTAS TEKNIK, UNIVERSITAS GADJAH MADA",,True
S3,univ_s1,0,"PROGRAM STUDI TEKNIK INFORMATIKA, UNIVERSITAS KATOLIK SOEGIJAPRANATA",,True
S3,univ_s1,0,ROYAL UNIVERSITY OF PHNOM PENH,,True
S3,univ_s1,0,"S1 ELEKTRONIKA DAN INSTRUMENTASI, DEPARTEMEN ILMU KOMPUTER DAN ELEKTRONIKA, FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM, UNIVERSITAS GADJAH MADA",,True
S3,univ_s1,0,"S1 ELEKTRONIKA DAN INSTRUMENTASI, FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM, UNIVERSITAS GADJAH MADA",,True
S3,univ_s1,0,S1 ILMU KOMPUTER FMIPA UNIVERSITAS GADJAH MADA,,True
S3,univ_s1,0,SEKOLAH TINGGI ILMU KOMPUTER (STIKOM) AMBON,,True
S3,univ_s1,0,SEKOLAH TINGGI INFORMATIKA & KOMPUTER INDONESIA (STIKI),,True
S3,univ_s1,0,SEKOLAH TINGGI METEOROLOGI KLIMATOLOGI DAN GEOFISIKA,,True
S3,univ_s1,0,SEKOLAH TINGGI SAINS DAN TEKNOLOGI INDONESIA,,True
S3,univ_s1,0,SEKOLAH TINGGI SANDI NEGARA,,True
S3,univ_s1,0,SEKOLAH TINGGI TEKNOLOGI NUKLIR,,True
S3,univ_s1,0,SEKOLAH TINGGI TEKNOLOGI TELKOM,,True
S3,univ_s1,0,STIMIK AMIKOM YOGYAKARTA,,True
S3,univ_s1,0,STKIP MUHAMMADIYAH KUNINGAN,,True
S3,univ_s1,0,STMIK AMIKOM PURWOKERTO,,True
S3,univ_s1,0,STMIK DIPANEGARA MAKSASSAR,,True
S3,univ_s1,0,STMIK POTENSI UTAMA MEDAN,,True
S3,univ_s1,0,STMIK SAMARINDA,,True
S3,univ_s1,0,STMIK SINAR NUSANTARA,,True
S3,univ_s1,0,STMIK TASIKMALAYA,,True
S3,univ_s1,0,STMIK TEKNOKRAT,,True
S3,univ_s1,0,STMIK WIDYA CIPTA DHARMA SAMARINDA,,True
S3,univ_s1,0,STMIK WIDYA PRATAMA,,True
S3,univ_s1,0,TEKNIK INFORMATIKA UIN SUKA,,True
S3,univ_s1,0,TELKOM UNIVERSITY,,True
S3,univ_s1,0,TEXAS A&M UNIVERSITY,,True
S3,univ_s1,0,UIN ALAUDDIN MAKASSAR,,True
S3,univ_s1,0,UIN SUNAN KALIJAGA YOGYAKARTA,,True
S3,univ_s1,0,UNIVERSITAR NEGERI YOGYAKARTA,,True
S3,univ_s1,0,UNIVERSITAS AHMAD DAHLAN YOGYAKARTA,,True
S3,univ_s1,0,UNIVERSITAS AHMAD DAHLAN YOGYKARTA,,True
S3,univ_s1,0,UNIVERSITAS AL ASYARIAH MANDAR,,True
S3,univ_s1,0,UNIVERSITAS AMIKOM YOGYAKARTA,,True
S3,univ_s1,0,UNIVERSITAS BINA DARMA,,True
S3,univ_s1,0,UNIVERSITAS BINA NUSANTARA,,True
S3,univ_s1,0,UNIVERSITAS BOYOLALI,,True
S3,univ_s1,0,UNIVERSITAS BUNG HATTA,,True
S3,univ_s1,0,UNIVERSITAS DIAN NUSWANTORO SEMARANG,,True
S3,univ_s1,0,"UNIVERSITAS DIPONEGORO, S1 MATEMATIKA",,True
S3,univ_s1,0,UNIVERSITAS DR. SOETOMO,,True
S3,univ_s1,0,UNIVERSITAS GADJAG MADA,,True
S3,univ_s1,0,UNIVERSITAS GADJAH MADA (UGM),,True
S3,univ_s1,0,UNIVERSITAS GAJAH MADA,,True
S3,univ_s1,0,UNIVERSITAS GUNADARMA,,True
S3,univ_s1,0,UNIVERSITAS HALUOEO,,True
S3,univ_s1,0,UNIVERSITAS HARAPAN MEDAN,,True
S3,univ_s1,0,UNIVERSITAS INDRAPRASTA PGRI,,True
S3,univ_s1,0,UNIVERSITAS ISLAM NEGERI MAULANA MALIK IBRAHIM MALANG,,True
S3,univ_s1,0,UNIVERSITAS ISLAM NEGERI SULTAN SYARIF KASIM RIAU,,True
S3,univ_s1,0,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA,,True
S3,univ_s1,0,UNIVERSITAS ISLAM NEGERI SYARIF HIDAYATULLAH JAKARTA,,True
S3,univ_s1,0,UNIVERSITAS JABAL GHAFUR,,True
S3,univ_s1,0,UNIVERSITAS JAMBI,,True
S3,univ_s1,0,UNIVERSITAS JAYA BAYA,,True
S3,univ_s1,0,UNIVERSITAS JEMBER,,True
S3,univ_s1,0,UNIVERSITAS JENDERAL ACHMAD YANI,,True
S3,univ_s1,0,UNIVERSITAS JENDERAL SOEDIRMAN (UNSOED),,True
S3,univ_s1,0,UNIVERSITAS KATOLIK WIDYA MANDIRA KUPANG,,True
S3,univ_s1,0,UNIVERSITAS KLABAT,,True
S3,univ_s1,0,UNIVERSITAS KRISTEN DUTA WACANA,,True
S3,univ_s1,0,UNIVERSITAS KRISTEN PETRA SURABAYA,,True
S3,univ_s1,0,UNIVERSITAS LAMBUNG MANGKURAT,,True
S3,univ_s1,0,UNIVERSITAS MUHAMMADIYAH CIREBON,,True
S3,univ_s1,0,UNIVERSITAS MUHAMMADIYAH MAGELANG,,True
S3,univ_s1,0,UNIVERSITAS MUHAMMADIYAH MAKASSAR,,True
S3,univ_s1,0,UNIVERSITAS MUHAMMADIYAH MALANG,,True
S3,univ_s1,0,UNIVERSITAS MUHAMMADIYAH PURWOREJO,,True
S3,univ_s1,0,UNIVERSITAS MULAWARMAN,,True
S3,univ_s1,0,UNIVERSITAS MURIA KUDUS,,True
S3,univ_s1,0,UNIVERSITAS MUSAMUS,,True
S3,univ_s1,0,UNIVERSITAS MUSAMUS MERAUKE,,True
S3,univ_s1,0,UNIVERSITAS NAHDLATUL ULAMA SIDOARJO,,True
S3,univ_s1,0,UNIVERSITAS NEGERI GORONTALO,,True
S3,univ_s1,0,UNIVERSITAS NEGERI JAKARTA,,True
S3,univ_s1,0,UNIVERSITAS NEGERI MANADO,,True
S3,univ_s1,0,UNIVERSITAS NEGERI PAPUA,,True
S3,univ_s1,0,UNIVERSITAS NEGERI SURABAYA,,True
S3,univ_s1,0,UNIVERSITAS NEGERI YOGYAKARTA (UNY),,True
S3,univ_s1,0,UNIVERSITAS NUSA BANGSA,,True
S3,univ_s1,0,UNIVERSITAS NUSA CENDANA (UNDANA),,True
S3,univ_s1,0,UNIVERSITAS NUSA NIPA,,True
S3,univ_s1,0,UNIVERSITAS NUSANTARA MANADO,,True
S3,univ_s1,0,UNIVERSITAS PADJADJARAN (UNPAD),,True
S3,univ_s1,0,UNIVERSITAS PALANGKA RAYA,,True
S3,univ_s1,0,"UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" YOGYAKARTA",,True
S3,univ_s1,0,UNIVERSITAS PEMBANGUNAN NASIONAL VETERAN YOGYAKARTA,,True
S3,univ_s1,0,UNIVERSITAS PEMBANGUNAN PANCA BUDI,,True
S3,univ_s1,0,UNIVERSITAS PENDIDIKAN INDONESIA,,True
S3,univ_s1,0,UNIVERSITAS PERSADA INDONESIA Y.A.I,,True
S3,univ_s1,0,UNIVERSITAS SAINS DAN TEKNOLOGI JAYAPURA,,True
S3,univ_s1,0,UNIVERSITAS SAM RATULANGI,,True
S3,univ_s1,0,UNIVERSITAS SEBELAS MARET (UNS),,True
S3,univ_s1,0,UNIVERSITAS SEBELAS MARET (UNS) SURAKARTA,,True
S3,univ_s1,0,UNIVERSITAS SEBELAS MARET SURAKARTA,,True
S3,univ_s1,0,UNIVERSITAS SEBELAS MARET SURAKARTA (UNS),,True
S3,univ_s1,0,UNIVERSITAS SRIWJAYA,,True
S3,univ_s1,0,UNIVERSITAS STIKUBANK SEMARANG,,True
S3,univ_s1,0,UNIVERSITAS SULTAN AGENG TIRTAYASA,,True
S3,univ_s1,0,UNIVERSITAS SURABAYA,,True
S3,univ_s1,0,UNIVERSITAS SYIAH KUALA,,True
S3,univ_s1,0,UNIVERSITAS TADULAKO,,True
S3,univ_s1,0,UNIVERSITAS TIMOR,,True
S3,univ_s1,0,UNIVERSITAS TRUNOJOYO MADURA,,True
S3,univ_s1,0,UNIVERSITAS UDAYANA,,True
S3,univ_s1,0,UNIVERSITAS WAHID HASYIM,,True
S3,univ_s1,0,UNIVERSITI TEKNOLOGI MALAYSIA,,True
S3,univ_s1,0,UNIVERSITI UTARA MALAYSIA,,True
S3,univ_s1,0,UNIVESRITAS GADJAH MADA,,True
S3,univ_s1,0,UPI,,True
S3,univ_s1,0,"UPN ""VETRERAN"" YOGYAKARTA",,True
S3,univ_s1,2021,UNIVERSITAS GADJAH MADA,18.0,False
S3,univ_s1,2021,UNIVERSITAS NEGERI YOGYAKARTA,6.0,False
S3,univ_s1,2021,UNIVERSITAS LAMPUNG,3.0,False
S3,univ_s1,2021,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,,True
S3,univ_s1,2021,JURUSAN FISIKA UNIVERSITAS ANDALAS,,True
S3,univ_s1,2021,"JURUSAN ILMU EKONOMI DAN STUDI PEMBANGUNAN, FAKULTAS EKONOMI, UNIVERSITAS GADJAH MADA",,True
S3,univ_s1,2021,"JURUSAN KIMIA, FAKULTAS MIPA, UNIVERSITAS ISLAM INDONESIA",,True
S3,univ_s1,2021,PRODI KIMIA FMIPA UGM,,True
S3,univ_s1,2021,PRODI MATEMATIKA FMIPA UGM,,True
S3,univ_s1,2021,"PROGRAM STUDI S1ELEKTRONIKA DAN INSTRUMENTASI, FMIPA, UNIVERSITAS GADJAH MADA",,True
S3,univ_s1,2021,"S1 ELEKTRONIKA DAN INSTRUMENTASI, DEPARTEMEN ILMU KOMPUTER DAN ELEKTRONIKA, FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM, UNIVERSITAS GADJAH MADA",,True
S3,univ_s1,2021,SEKOLAH TINGGI TEKNOLOGI NUKLIR,,True
S3,univ_s1,2021,SEKOLAH TINGGI TEKNOLOGI TELKOM,,True
S3,univ_s1,2021,STMIK AMIKOM YOGYAKARTA,,True
S3,univ_s1,2021,TEKNIK INFORMATIKA UIN SUKA,,True
S3,univ_s1,2021,UNIVERSITAS AHMAD DAHLAN YOGYAKARTA,,True
S3,univ_s1,2021,UNIVERSITAS ANDALAS,,True
S3,univ_s1,2021,UNIVERSITAS BENGKULU,,True
S3,univ_s1,2021,UNIVERSITAS BRAWIJAYA,,True
S3,univ_s1,2021,UNIVERSITAS DIAN NUSWANTORO,,True
S3,univ_s1,2021,UNIVERSITAS DIPONEGORO,,True
S3,univ_s1,2021,UNIVERSITAS HALU OLEO,,True
S3,univ_s1,2021,UNIVERSITAS INDONESIA,,True
S3,univ_s1,2021,UNIVERSITAS ISLAM NEGERI SYARIF HIDAYATULLAH JAKARTA,,True
S3,univ_s1,2021,UNIVERSITAS JENDERAL SOEDIRMAN,,True
S3,univ_s1,2021,UNIVERSITAS KRISTEN SATYA WACANA,,True
S3,univ_s1,2021,UNIVERSITAS MATARAM,,True
S3,univ_s1,2021,UNIVERSITAS MUHAMMADIYAH CIREBON,,True
S3,univ_s1,2021,UNIVERSITAS MUSAMUS,,True
S3,univ_s1,2021,UNIVERSITAS MUSAMUS MERAUKE,,True
S3,univ_s1,2021,UNIVERSITAS NEGERI PAPUA,,True
S3,univ_s1,2021,UNIVERSITAS NEGERI SEMARANG,,True
